mode,gpus,gpus_per_node,util,algo,dvfs_on,theta,aver_run_E,min_run_E,max_run_E,aver_idle_E,min_idle_E,max_idle_E,aver_turnon_E,min_turnon_E,max_turnon_E,aver_total_E,min_total_E,max_total_E
offline,2048,4,1.4,lpt+ff,0,1.0,84617884.92989,84246215.638383,84989554.221397,2214318.65,2156319.714873,2272317.585127,71860.0,71217.072197,72502.927803,86904063.57989,86541234.467588,87266892.692192
offline,2048,4,1.4,lpt+ff,1,1.0,56157867.482104,55920237.067625,56395497.896583,3245899.0,3184821.129101,3306976.870899,89560.0,89189.641607,89930.358393,59493326.482104,59249416.526406,59737236.437801
offline,2048,8,1.4,edf+bf,0,1.0,84617884.92989,84246215.638383,84989554.221397,7360841.05,7223890.126278,7497791.973722,21550.0,21284.932382,21815.067618,92000275.97989,91574008.251532,92426543.708248
offline,2048,8,1.4,edf+bf,1,1.0,56157867.482104,55920237.067625,56395497.896583,12498829.4,12210439.427048,12787219.372952,26790.0,26512.122041,27067.877959,68683486.882104,68261918.918013,69105054.846194
offline,2048,8,1.4,edf+spt,0,1.0,84617884.92989,84246215.638383,84989554.221397,6788347.45,6694711.38624,6881983.51376,31320.0,31037.897577,31602.102423,91437552.37989,91047467.750234,91827637.009546
offline,2048,8,1.4,edf+spt,1,1.0,56157867.482104,55920237.067625,56395497.896583,11709959.8,11523537.506683,11896382.093317,43730.0,43359.996632,44100.003368,67911557.282104,67574400.291863,68248714.272345
offline,2048,8,1.4,edf+wf,0,1.0,84617884.92989,84246215.638383,84989554.221397,11538185.45,11152267.502763,11924103.397237,22460.0,21896.15363,23023.84637,96178530.37989,95549542.009389,96807518.750391
offline,2048,8,1.4,edf+wf,1,1.0,56157867.482104,55920237.067625,56395497.896583,16697041.8,16491057.062046,16903026.537954,34230.0,33561.071361,34898.928639,72889139.282104,72529367.088606,73248911.475602
offline,2048,8,1.4,lpt+ff,0,1.0,84617884.92989,84246215.638383,84989554.221397,3329084.25,3271404.320679,3386764.179321,35970.0,35650.428563,36289.571437,87982939.17989,87606219.206601,88359659.153179
offline,2048,8,1.4,lpt+ff,1,1.0,56157867.482104,55920237.067625,56395497.896583,5154758.6,5063647.266139,5245869.933861,44840.0,44650.077379,45029.922621,61357466.082104,61093422.033567,61621510.130641
offline,2048,16,1.6,edf+bf,0,1.0,96861813.575129,96515365.856191,97208261.294066,10550705.4,10169783.098458,10931627.701542,12490.0,12381.802169,12598.197831,107425008.975129,106933470.139468,107916547.81079
offline,2048,16,1.6,edf+bf,1,1.0,64334765.456486,64061237.076207,64608293.836765,23334962.05,22364851.478143,24305072.621857,15980.0,15743.941916,16216.058084,87685707.506486,86653429.660117,88717985.352856
offline,2048,16,1.6,edf+spt,0,1.0,96861813.575129,96515365.856191,97208261.294066,9910901.4,9734414.097024,10087388.702976,18580.0,18446.914321,18713.085679,106791294.975129,106408835.019983,107173754.930275
offline,2048,16,1.6,edf+spt,1,1.0,64334765.456486,64061237.076207,64608293.836765,18853078.05,18576956.987919,19129199.112081,28060.0,27791.559451,28328.440549,83215903.506486,82811969.538824,83619837.474148
offline,2048,16,1.6,edf+wf,0,1.0,96861813.575129,96515365.856191,97208261.294066,18041695.8,17535130.968694,18548260.631306,13660.0,13128.64571,14191.35429,114917169.375129,114356694.50166,115477644.248597
offline,2048,16,1.6,edf+wf,1,1.0,64334765.456486,64061237.076207,64608293.836765,28161745.25,27686567.742584,28636922.757416,23480.0,23073.416535,23886.583465,92519990.706486,91935912.327086,93104069.085886
offline,2048,16,1.6,lpt+ff,0,1.0,96861813.575129,96515365.856191,97208261.294066,4561204.6,4475738.502477,4646670.697523,20570.0,20382.919809,20757.080191,101443588.175129,101066918.739196,101820257.611061
offline,2048,16,1.6,lpt+ff,1,1.0,64334765.456486,64061237.076207,64608293.836765,7405544.45,7298159.00604,7512929.89396,25710.0,25560.934165,25859.065835,71766019.906486,71435270.713015,72096769.099957
offline,2048,1,1.6,edf+bf,0,1.0,96861813.575129,96515365.856191,97208261.294066,0.0,0.0,0.0,198620.0,196973.771939,200266.228061,97060433.575129,96713329.037321,97407538.112937
offline,2048,1,1.6,edf+bf,1,1.0,64334765.456486,64061237.076207,64608293.836765,0.0,0.0,0.0,246500.0,244308.837924,248691.162076,64581265.456486,64308078.967648,64854451.945324
offline,2048,1,1.6,edf+spt,0,1.0,96861813.575129,96515365.856191,97208261.294066,0.0,0.0,0.0,242290.0,240940.893102,243639.106898,97104103.575129,96757638.350137,97450568.800121
offline,2048,1,1.6,edf+spt,1,1.0,64334765.456486,64061237.076207,64608293.836765,0.0,0.0,0.0,296840.0,295241.959347,298438.040653,64631605.456486,64357796.284146,64905414.628826
offline,2048,1,1.6,edf+wf,0,1.0,96861813.575129,96515365.856191,97208261.294066,0.0,0.0,0.0,200490.0,198988.536576,201991.463424,97062303.575129,96715511.167173,97409095.983085
offline,2048,1,1.6,edf+wf,1,1.0,64334765.456486,64061237.076207,64608293.836765,0.0,0.0,0.0,247430.0,245335.1151,249524.8849,64582195.456486,64308965.837276,64855425.075696
offline,2048,1,1.6,lpt+ff,0,1.0,96861813.575129,96515365.856191,97208261.294066,0.0,0.0,0.0,327630.0,324673.981951,330586.018049,97189443.575129,96842582.039884,97536305.110373
offline,2048,1,1.6,lpt+ff,1,1.0,64334765.456486,64061237.076207,64608293.836765,0.0,0.0,0.0,409520.0,407149.606658,411890.393342,64744285.456486,64470261.996296,65018308.916676
offline,2048,2,1.6,edf+bf,0,1.0,96861813.575129,96515365.856191,97208261.294066,3024942.4,2927353.054354,3122531.745646,99340.0,98515.229568,100164.770432,99986095.975129,99637382.763541,100334809.186716
offline,2048,2,1.6,edf+bf,1,1.0,64334765.456486,64061237.076207,64608293.836765,4090866.15,4009376.180511,4172356.119489,123300.0,122212.058283,124387.941717,68548931.606486,68255756.531624,68842106.681348
offline,2048,2,1.6,edf+spt,0,1.0,96861813.575129,96515365.856191,97208261.294066,2624432.2,2587055.561959,2661808.838041,129330.0,128461.677038,130198.322962,99615575.775129,99269593.403472,99961558.146785
offline,2048,2,1.6,edf+spt,1,1.0,64334765.456486,64061237.076207,64608293.836765,3705407.55,3656485.118982,3754329.981018,162670.0,161628.866969,163711.133031,68202843.006486,67920107.581383,68485578.431589
offline,2048,2,1.6,edf+wf,0,1.0,96861813.575129,96515365.856191,97208261.294066,4436333.3,4346156.243369,4526510.356631,102290.0,100811.60628,103768.39372,101400436.875129,101046893.206089,101753980.544169
offline,2048,2,1.6,edf+wf,1,1.0,64334765.456486,64061237.076207,64608293.836765,5182343.95,5091395.619988,5273292.280012,132780.0,130982.752617,134577.247383,69649889.406486,69359215.043763,69940563.769209
offline,2048,2,1.6,lpt+ff,0,1.0,96861813.575129,96515365.856191,97208261.294066,1118343.5,1096515.262461,1140171.737539,163880.0,162402.721318,165357.278682,98144037.075129,97789660.989393,98498413.160865
offline,2048,2,1.6,lpt+ff,1,1.0,64334765.456486,64061237.076207,64608293.836765,1561727.45,1526801.923853,1596652.976147,204810.0,203628.006326,205991.993674,66101302.906486,65814774.680303,66387831.132669
offline,2048,4,1.6,edf+bf,0,1.0,96861813.575129,96515365.856191,97208261.294066,5912518.6,5691504.198414,6133533.001586,49730.0,49320.567109,50139.432891,102824062.175129,102417995.327406,103230129.022851
offline,2048,4,1.6,edf+bf,1,1.0,64334765.456486,64061237.076207,64608293.836765,8865682.85,8672658.493304,9058707.206696,61710.0,61164.841026,62255.158974,73262158.306486,72897787.111352,73626529.50162
offline,2048,4,1.6,edf+spt,0,1.0,96861813.575129,96515365.856191,97208261.294066,5432806.2,5354240.001922,5511372.398078,68860.0,68418.421549,69301.578451,102363479.775129,101998992.727179,102727966.823078
offline,2048,4,1.6,edf+spt,1,1.0,64334765.456486,64061237.076207,64608293.836765,8338536.45,8227131.153366,8449941.746634,89750.0,89006.844197,90493.155803,72763051.906486,72448824.103949,73077279.709023
offline,2048,4,1.6,edf+wf,0,1.0,96861813.575129,96515365.856191,97208261.294066,9155790.6,8958120.637551,9353460.562449,52910.0,51832.150058,53987.849942,106070514.175129,105696579.596319,106444448.753939
offline,2048,4,1.6,edf+wf,1,1.0,64334765.456486,64061237.076207,64608293.836765,11351335.45,11152314.509847,11550356.390153,71720.0,70426.306223,73013.693777,75757820.906486,75432334.91063,76083306.902343
offline,2048,4,1.6,lpt+ff,0,1.0,96861813.575129,96515365.856191,97208261.294066,2514986.2,2463928.20317,2566044.19683,81980.0,81237.374921,82722.625079,99458779.775129,99100390.942542,99817168.607715
offline,2048,4,1.6,lpt+ff,1,1.0,64334765.456486,64061237.076207,64608293.836765,3691403.05,3628141.296033,3754664.803967,102460.0,101870.21464,103049.78536,68128628.506486,67822314.232238,68434942.780734
offline,2048,8,1.6,edf+bf,0,1.0,96861813.575129,96515365.856191,97208261.294066,8439263.4,8098973.489144,8779553.310856,24900.0,24699.916228,25100.083772,105325976.975129,104849415.80974,105802538.140517
offline,2048,8,1.6,edf+bf,1,1.0,64334765.456486,64061237.076207,64608293.836765,14691273.65,14276262.323086,15106284.976914,30940.0,30658.32794,31221.67206,79056979.106486,78540680.869524,79573277.343448
offline,2048,8,1.6,edf+spt,0,1.0,96861813.575129,96515365.856191,97208261.294066,7917045.4,7781577.563856,8052513.236144,36130.0,35872.045439,36387.954561,104814988.975129,104445251.606454,105184726.343803
offline,2048,8,1.6,edf+spt,1,1.0,64334765.456486,64061237.076207,64608293.836765,13555536.45,13405823.979047,13705248.920953,50130.0,49743.95096,50516.04904,77940431.906486,77612225.08065,78268638.732322
offline,2048,8,1.6,edf+wf,0,1.0,96861813.575129,96515365.856191,97208261.294066,13597418.6,13093028.157083,14101809.042917,26820.0,25933.415657,27706.584343,110486052.175129,109909383.838254,111062720.512003
offline,2048,8,1.6,edf+wf,1,1.0,64334765.456486,64061237.076207,64608293.836765,19226008.45,18881674.803487,19570342.096513,39970.0,39416.157377,40523.842623,83600743.906486,83125623.734442,84075864.07853
offline,2048,8,1.6,lpt+ff,0,1.0,96861813.575129,96515365.856191,97208261.294066,3789517.8,3708600.469436,3870435.130564,41050.0,40673.926155,41426.073845,100692381.375129,100328781.7381,101055981.012158
offline,2048,8,1.6,lpt+ff,1,1.0,64334765.456486,64061237.076207,64608293.836765,5841939.25,5709862.249983,5974016.250017,51300.0,50999.705969,51600.294031,70228004.706486,69892422.154146,70563587.258826
offline,2048,16,0.2,edf+spt,1,0.85,8074899.679302,7976492.194886,8173307.163717,1945317.55,1860366.963834,2030268.136166,2860.0,2789.761669,2930.238331,10023077.229302,9892413.854171,10153740.604432
offline,2048,16,0.2,edf+spt,1,0.8,8104289.757544,8003834.843144,8204744.671944,1832079.05,1743735.759425,1920422.340575,2660.0,2595.776443,2724.223557,9939028.807544,9798971.067868,10079086.54722
offline,2048,16,0.2,edf+spt,1,0.95,8051172.910627,7951949.658781,8150396.162473,2228413.8,2133542.048052,2323285.551948,3290.0,3212.24741,3367.75259,10282876.710627,10125856.808385,10439896.612869
offline,2048,16,0.2,edf+spt,1,0.9,8056944.305859,7957646.011914,8156242.599805,2087765.7,2011062.371053,2164469.028947,3070.0,3011.2,3128.8,10147780.005859,10007069.678867,10288490.332851
offline,2048,1,0.2,edf+spt,1,0.85,8141050.329625,8039991.121993,8242109.537258,0.0,0.0,0.0,32900.0,32379.87548,33420.12452,8173950.329625,8072742.093456,8275158.565795
offline,2048,1,0.2,edf+spt,1,0.8,8195495.046087,8090669.060506,8300321.031669,0.0,0.0,0.0,31770.0,31281.322205,32258.677795,8227265.046087,8122310.584437,8332219.507738
offline,2048,1,0.2,edf+spt,1,0.95,8056887.909382,7957608.484485,8156167.334279,0.0,0.0,0.0,35790.0,35269.118003,36310.881997,8092677.909382,7993277.64683,8192078.171934
offline,2048,1,0.2,edf+spt,1,0.9,8090419.188806,7990861.502382,8189976.875231,0.0,0.0,0.0,34280.0,33766.211545,34793.788455,8124699.188806,8024992.21942,8224406.158193
offline,2048,2,0.2,edf+spt,1,0.85,8136013.860976,8033462.474753,8238565.247199,423416.9,408850.598762,437983.201238,17500.0,17205.141604,17794.858396,8576930.760976,8473160.268371,8680701.253582
offline,2048,2,0.2,edf+spt,1,0.8,8191023.253785,8085370.435461,8296676.07211,389138.25,370969.159682,407307.340318,16790.0,16506.360807,17073.639193,8596951.503785,8487180.171048,8706722.836523
offline,2048,2,0.2,edf+spt,1,0.95,8055052.540452,7955789.825749,8154315.255156,445115.55,424365.40129,465865.69871,19340.0,19009.450168,19670.549832,8519508.090452,8417416.546937,8621599.633968
offline,2048,2,0.2,edf+spt,1,0.9,8081772.679405,7981935.896814,8181609.461996,431329.35,417455.32294,445203.37706,18430.0,18088.410268,18771.589732,8531532.029405,8430035.395581,8633028.663229
offline,2048,4,0.2,edf+spt,1,0.85,8121715.538729,8022614.709044,8220816.368414,888368.15,857304.266275,919432.033725,9470.0,9296.372668,9643.627332,9019553.688729,8907694.255224,9131413.122233
offline,2048,4,0.2,edf+spt,1,0.8,8172381.977385,8073028.223768,8271735.731003,831469.55,806929.088864,856010.011136,8950.0,8777.306783,9122.693217,9012801.527385,8898104.766128,9127498.288642
offline,2048,4,0.2,edf+spt,1,0.95,8053640.394335,7954649.171981,8152631.616689,991254.05,963688.855895,1018819.244105,10660.0,10471.144968,10848.855032,9055554.444335,8940724.243283,9170384.645386
offline,2048,4,0.2,edf+spt,1,0.9,8072690.701312,7973430.711063,8171950.69156,927591.85,888158.252898,967025.447102,10050.0,9861.627357,10238.372643,9010332.551312,8893573.777253,9127091.32537
offline,2048,8,0.2,edf+spt,1,0.85,8095640.418309,7993642.165583,8197638.671035,1402564.55,1349996.747479,1455132.352521,5140.0,5029.490977,5250.509023,9503344.968309,9399184.793467,9607505.143151
offline,2048,8,0.2,edf+spt,1,0.8,8140612.959576,8035644.398812,8245581.520341,1309311.6,1255106.658226,1363516.541774,4780.0,4663.089742,4896.910258,9454704.559576,9341265.591896,9568143.527257
offline,2048,8,0.2,edf+spt,1,0.95,8052303.531219,7952830.544518,8151776.51792,1592750.1,1539355.492279,1646144.707721,5890.0,5789.554718,5990.445282,9650943.631219,9526476.360335,9775410.902103
offline,2048,8,0.2,edf+spt,1,0.9,8063612.344168,7963355.865197,8163868.823139,1470790.7,1414625.017243,1526956.382757,5520.0,5408.398604,5631.601396,9539923.044168,9409863.180612,9669982.907723
offline,2048,16,0.4,edf+spt,1,0.85,16145191.889119,16035905.198792,16254478.579445,3927333.55,3811523.270328,4043143.829672,5670.0,5562.55225,5777.44775,20078195.439119,19927587.513551,20228803.364686
offline,2048,16,0.4,edf+spt,1,0.8,16211436.963527,16101770.525052,16321103.402001,3566837.0,3436322.166848,3697351.833152,5220.0,5126.109313,5313.890687,19783493.963527,19609665.339687,19957322.587367
offline,2048,16,0.4,edf+spt,1,0.95,16101341.752805,15992125.742859,16210557.76275,4480154.25,4361273.056538,4599035.443462,6530.0,6408.426769,6651.573231,20588026.002805,20418597.556393,20757454.449216
offline,2048,16,0.4,edf+spt,1,0.9,16112942.237131,16003961.418144,16221923.056118,4217045.4,4079806.5157,4354284.2843,6090.0,5967.763336,6212.236664,20336077.637131,20172782.385124,20499372.889138
offline,2048,1,0.4,edf+spt,1,0.85,16287648.274476,16173296.38004,16402000.168912,0.0,0.0,0.0,65900.0,64953.15887,66846.84113,16353548.274476,16239499.167632,16467597.381319
offline,2048,1,0.4,edf+spt,1,0.8,16389920.585126,16267125.730614,16512715.439638,0.0,0.0,0.0,63500.0,62522.065334,64477.934666,16453420.585126,16330988.427885,16575852.742366
offline,2048,1,0.4,edf+spt,1,0.95,16111053.995463,16001449.973471,16220658.017455,0.0,0.0,0.0,71810.0,70825.481784,72794.518216,16182863.995463,16073602.0243,16292125.966626
offline,2048,1,0.4,edf+spt,1,0.9,16178112.944623,16067575.325052,16288650.564195,0.0,0.0,0.0,68630.0,67656.717973,69603.282027,16246742.944623,16136518.687023,16356967.202224
offline,2048,2,0.4,edf+spt,1,0.85,16276896.129066,16161068.462436,16392723.795695,843596.3,821976.554147,865216.045853,35180.0,34589.666385,35770.333615,17155672.429066,17040829.787365,17270515.070767
offline,2048,2,0.4,edf+spt,1,0.8,16374695.309125,16264704.354605,16484686.263646,787150.95,760886.578369,813415.321631,33660.0,33124.854066,34195.145934,17195506.259125,17093646.642069,17297365.876181
offline,2048,2,0.4,edf+spt,1,0.95,16111373.305158,16001403.68768,16221342.922635,909911.4,887280.325483,932542.474517,39180.0,38495.755932,39864.244068,17060464.705158,16950797.429706,17170131.980609
offline,2048,2,0.4,edf+spt,1,0.9,16169293.38009,16059812.684247,16278774.075933,871285.25,849672.06413,892898.43587,37090.0,36456.976053,37723.023947,17077668.63009,16967714.497263,17187622.762917
offline,2048,4,0.4,edf+spt,1,0.85,16237180.779087,16126235.378181,16348126.179994,1775045.4,1724116.400361,1825974.399639,18930.0,18624.66483,19235.33517,18031156.179087,17920621.887768,18141690.470407
offline,2048,4,0.4,edf+spt,1,0.8,16341175.964294,16236138.702427,16446213.226161,1675707.8,1626812.751144,1724602.848856,17860.0,17590.057254,18129.942746,18034743.764294,17922491.998226,18146995.530362
offline,2048,4,0.4,edf+spt,1,0.95,16107016.628524,15997904.278074,16216128.978975,2020103.8,1971736.979468,2068470.620532,21450.0,21119.725537,21780.274463,18148570.428524,18029186.739577,18267954.117472
offline,2048,4,0.4,edf+spt,1,0.9,16145293.04521,16036627.466076,16253958.624344,1891210.6,1851502.630164,1930918.569836,20220.0,19890.921465,20549.078535,18056723.64521,17929847.118108,18183600.172312
offline,2048,8,0.4,edf+spt,1,0.85,16188824.893643,16080144.80923,16297504.978056,2825061.0,2732160.682586,2917961.317414,10350.0,10155.293744,10544.706256,19024235.893643,18888275.992781,19160195.794505
offline,2048,8,0.4,edf+spt,1,0.8,16294702.554022,16181646.42503,16407758.683014,2587609.8,2508833.642442,2666385.957558,9600.0,9424.692271,9775.307729,18891912.354022,18746735.842568,19037088.865476
offline,2048,8,0.4,edf+spt,1,0.95,16103996.80666,15994551.878675,16213441.734645,3236626.8,3148511.858402,3324741.741598,11900.0,11697.905285,12102.094715,19352523.60666,19226054.358298,19478992.855022
offline,2048,8,0.4,edf+spt,1,0.9,16124468.676389,16015357.107631,16233580.245147,3001225.4,2919102.471999,3083348.328001,11080.0,10880.118435,11279.881565,19136774.076389,19012403.178437,19261144.974341
offline,2048,16,0.6,edf+spt,1,0.85,23999041.573228,23831103.34504,24166979.801416,5816131.75,5664117.145004,5968146.354996,8610.0,8463.672063,8756.327937,29823783.323228,29608113.084573,30039453.561883
offline,2048,16,0.6,edf+spt,1,0.8,24097408.924278,23927640.208436,24267177.640121,5375483.95,5220055.509651,5530912.390349,8010.0,7875.178512,8144.821488,29480902.874278,29288055.529536,29673750.21902
offline,2048,16,0.6,edf+spt,1,0.95,23933244.033443,23765221.694121,24101266.372765,6656168.65,6497275.356223,6815061.943777,9900.0,9771.23845,10028.76155,30599312.683443,30388347.856659,30810277.510227
offline,2048,16,0.6,edf+spt,1,0.9,23951909.919865,23784787.119135,24119032.720596,6259937.5,6102789.106576,6417085.893424,9240.0,9077.62541,9402.37459,30221087.419865,30017469.208979,30424705.630752
offline,2048,1,0.6,edf+spt,1,0.85,24216837.109866,24044591.457149,24389082.762583,0.0,0.0,0.0,98750.0,97932.728364,99567.271636,24315587.109866,24143513.626837,24487660.592895
offline,2048,1,0.6,edf+spt,1,0.8,24359323.815933,24174371.467838,24544276.164028,0.0,0.0,0.0,95220.0,94365.939847,96074.060153,24454543.815933,24269860.165659,24639227.466208
offline,2048,1,0.6,edf+spt,1,0.95,23949508.572546,23781650.284131,24117366.860961,0.0,0.0,0.0,107200.0,106333.203551,108066.796449,24056708.572546,23889007.330527,24224409.814565
offline,2048,1,0.6,edf+spt,1,0.9,24052462.93074,23886831.706517,24218094.154962,0.0,0.0,0.0,102610.0,101760.890205,103459.109795,24155072.93074,23989605.883194,24320539.978285
offline,2048,2,0.6,edf+spt,1,0.85,24176080.467853,24007794.839977,24344366.095729,1229680.2,1201606.01877,1257754.38123,52830.0,52300.8,53359.2,25458590.667853,25282580.964866,25634600.37084
offline,2048,2,0.6,edf+spt,1,0.8,24315821.47994,24149479.27549,24482163.68439,1195253.55,1174447.463303,1216059.636697,50580.0,50027.162222,51132.837778,25561655.02994,25387868.865357,25735441.194523
offline,2048,2,0.6,edf+spt,1,0.95,23946461.619727,23778656.404523,24114266.83493,1334821.25,1308999.563126,1360642.936874,58340.0,57798.84269,58881.15731,25339622.869727,25157785.126993,25521460.61246
offline,2048,2,0.6,edf+spt,1,0.9,24031294.759337,23864371.446999,24198218.071674,1288621.2,1260235.549203,1317006.850797,55560.0,55000.112011,56119.887989,25375475.959337,25212965.032329,25537986.886344
offline,2048,4,0.6,edf+spt,1,0.85,24164839.414237,23993310.946478,24336367.881996,2651407.05,2611250.204435,2691563.895565,28430.0,28142.396603,28717.603397,26844676.464237,26661578.782579,27027774.145895
offline,2048,4,0.6,edf+spt,1,0.8,24279018.111498,24113212.027414,24444824.195581,2485676.65,2444434.26983,2526919.03017,26960.0,26677.611033,27242.388967,26791654.761498,26616491.068484,26966818.454512
offline,2048,4,0.6,edf+spt,1,0.95,23942167.473233,23773747.270891,24110587.675575,2943357.4,2881633.265626,3005081.534374,32210.0,31832.209649,32587.790351,26917734.873233,26737023.522027,27098446.22444
offline,2048,4,0.6,edf+spt,1,0.9,24007790.981313,23838442.792144,24177139.170483,2817298.4,2772032.240585,2862564.559415,30280.0,29915.363472,30644.636528,26855369.381313,26677058.678803,27033680.083823
offline,2048,8,0.6,edf+spt,1,0.85,24063179.093596,23894355.560763,24232002.626428,4132195.15,4030629.749727,4233760.550273,15490.0,15340.934165,15639.065835,28210864.243596,28024401.944278,28397326.542913
offline,2048,8,0.6,edf+spt,1,0.8,24218662.990823,24045243.926815,24392082.054831,3895563.5,3808778.859951,3982348.140049,14500.0,14312.434096,14687.565904,28128726.490823,27924756.558364,28332696.423282
offline,2048,8,0.6,edf+spt,1,0.95,23937200.245016,23768691.294218,24105709.195814,4787206.15,4711125.112105,4863287.187895,17750.0,17565.970826,17934.029174,28742156.395016,28560938.232638,28923374.557394
offline,2048,8,0.6,edf+spt,1,0.9,23973125.568425,23805855.969302,24140395.167547,4459513.8,4372391.274312,4546636.325688,16640.0,16480.135215,16799.864785,28449279.368425,28257994.814361,28640563.922488
offline,2048,16,0.8,edf+spt,1,0.85,32152807.017212,31936397.751884,32369216.28254,7582452.55,7373748.396554,7791156.703446,11270.0,11078.645581,11461.354419,39746529.567212,39456456.216381,40036602.918043
offline,2048,16,0.8,edf+spt,1,0.8,32286500.988212,32069809.042955,32503192.933468,7025439.75,6872921.637385,7177957.862615,10470.0,10289.520848,10650.479152,39322410.738212,39070398.584044,39574422.89238
offline,2048,16,0.8,edf+spt,1,0.95,32070036.961029,31854757.261999,32285316.660058,8792674.45,8598954.236526,8986394.663474,12980.0,12791.573697,13168.426303,40875691.411029,40615372.997243,41136009.824814
offline,2048,16,0.8,edf+spt,1,0.9,32091482.771992,31876726.903251,32306238.640733,8229092.3,8080381.036639,8377803.563361,12140.0,11971.514386,12308.485614,40332715.071992,40099652.607408,40565777.536577
offline,2048,1,0.8,edf+spt,1,0.85,32461624.795805,32247297.568251,32675952.023359,0.0,0.0,0.0,130250.0,129189.395862,131310.604138,32591874.795805,32377450.671837,32806298.919774
offline,2048,1,0.8,edf+spt,1,0.8,32648432.080423,32436785.676554,32860078.484292,0.0,0.0,0.0,125660.0,124572.578776,126747.421224,32774092.080423,32562386.050624,32985798.110222
offline,2048,1,0.8,edf+spt,1,0.95,32091378.420406,31875697.618113,32307059.2227,0.0,0.0,0.0,141700.0,140704.443472,142695.556528,32233078.420406,32017342.830011,32448814.010802
offline,2048,1,0.8,edf+spt,1,0.9,32237390.906786,32021490.468303,32453291.345268,0.0,0.0,0.0,135560.0,134578.721676,136541.278324,32372950.906786,32156947.861397,32588953.952174
offline,2048,2,0.8,edf+spt,1,0.85,32415928.976807,32196632.904951,32635225.048663,1611586.8,1575587.022371,1647586.577629,69290.0,68604.23583,69975.76417,34096805.776807,33874312.750152,34319298.803463
offline,2048,2,0.8,edf+spt,1,0.8,32597578.508084,32375978.663157,32819178.353011,1547726.65,1514862.438099,1580590.861901,66520.0,65854.632379,67185.367621,34211825.158084,33991915.530807,34431734.785361
offline,2048,2,0.8,edf+spt,1,0.95,32087056.729397,31870548.40774,32303565.051055,1768945.95,1732335.434274,1805556.465726,76940.0,76165.287645,77714.712355,33932942.679397,33709357.907568,34156527.451227
offline,2048,2,0.8,edf+spt,1,0.9,32200704.207815,31983264.536256,32418143.879373,1700686.5,1665072.839049,1736300.160951,73020.0,72314.228091,73725.771909,33974410.707815,33747376.271908,34201445.143722
offline,2048,4,0.8,edf+spt,1,0.85,32343732.584658,32130064.414644,32557400.754672,3469660.2,3394745.222976,3544575.177024,37470.0,37220.006467,37719.993533,35850862.784658,35622859.208771,36078866.360545
offline,2048,4,0.8,edf+spt,1,0.8,32515210.382447,32295894.982605,32734525.78229,3260390.05,3182387.412758,3338392.687242,35480.0,35181.190911,35778.809089,35811080.432447,35578620.441513,36043540.423381
offline,2048,4,0.8,edf+spt,1,0.95,32081126.737085,31865672.937975,32296580.536194,3886431.9,3832161.281862,3940702.518138,42200.0,41824.868192,42575.131808,36009758.637085,35786422.644611,36233094.629559
offline,2048,4,0.8,edf+spt,1,0.9,32163286.136648,31949918.218208,32376654.055087,3677585.4,3622989.093342,3732181.706658,39720.0,39437.897577,40002.102423,35880591.536648,35643373.628877,36117809.444419
offline,2048,8,0.8,edf+spt,1,0.85,32241264.987805,32022712.501702,32459817.473908,5420612.85,5324097.634969,5517128.065031,20410.0,20174.671088,20645.328912,37682287.837805,37458433.892796,37906141.782814
offline,2048,8,0.8,edf+spt,1,0.8,32431916.057861,32211765.215281,32652066.900441,5085601.9,5010520.025834,5160683.774166,19050.0,18837.422138,19262.577862,37536567.957861,37302432.927998,37770702.987725
offline,2048,8,0.8,edf+spt,1,0.95,32074246.977846,31858489.393906,32290004.561787,6228774.25,6114994.552928,6342553.947072,23440.0,23189.481313,23690.518687,38326461.227846,38136283.262481,38516639.193212
offline,2048,8,0.8,edf+spt,1,0.9,32119992.7408,31902624.90443,32337360.577171,5831423.85,5751120.315629,5911727.384371,21840.0,21579.976616,22100.023384,37973256.5908,37770689.893115,38175823.288485
offline,2048,16,1.0,edf+spt,1,0.85,40315964.498034,40124715.147229,40507213.84884,9643580.1,9423059.272002,9864100.927998,14100.0,13916.79669,14283.20331,49973644.598034,49631768.516405,50315520.679664
offline,2048,16,1.0,edf+spt,1,0.8,40475973.327899,40281183.791233,40670762.864564,8906153.45,8715982.438656,9096324.461344,13100.0,12928.187127,13271.812873,49395226.777899,49067396.737866,49723056.817931
offline,2048,16,1.0,edf+spt,1,0.95,40204861.581687,40010140.321383,40399582.841991,10986909.5,10772570.905709,11201248.094291,16240.0,16035.716111,16444.283889,51208011.081687,50876268.447125,51539753.716249
offline,2048,16,1.0,edf+spt,1,0.9,40235033.353988,40041390.105173,40428676.602803,10365994.0,10169930.026806,10562057.973194,15180.0,15002.628407,15357.371593,50616207.353988,50296513.261495,50935901.446482
offline,2048,1,1.0,edf+spt,1,0.85,40710596.179846,40503638.328306,40917554.031385,0.0,0.0,0.0,162810.0,161718.356954,163901.643046,40873406.179846,40666506.51379,41080305.845901
offline,2048,1,1.0,edf+spt,1,0.8,40941574.812628,40727897.72436,41155251.900895,0.0,0.0,0.0,157240.0,156158.358114,158321.641886,41098814.812628,40885221.009418,41312408.615837
offline,2048,1,1.0,edf+spt,1,0.95,40234235.765824,40038870.731758,40429600.79989,0.0,0.0,0.0,177310.0,176105.302601,178514.697399,40411545.765824,40216116.600991,40606974.930657
