mode,gpus,gpus_per_node,util,algo,dvfs_on,theta,aver_run_E,min_run_E,max_run_E,aver_idle_E,min_idle_E,max_idle_E,aver_turnon_E,min_turnon_E,max_turnon_E,aver_total_E,min_total_E,max_total_E
offline,2048,4,1.4,edf+wf,0,1.0,118425415.17,113795619.0,121956675.0,12448818.65,9113445.0,14447620.0,46490.0,42400.0,49600.0,130920723.82,126531885.0,134943440.0
offline,2048,4,1.4,lpt+ff,0,1.0,118425415.17,113795619.0,121956675.0,2763915.25,2210595.0,3434680.0,72108.0,68400.0,75800.0,121261438.42,116481329.0,125064160.0
offline,2048,8,1.4,edf+bf,0,1.0,118425415.17,113795619.0,121956675.0,13809726.45,11960605.0,16017485.0,21770.0,20200.0,23200.0,132256911.62,127311049.0,135958570.0
offline,2048,8,1.4,edf+spt,0,1.0,118425415.17,113795619.0,121956675.0,10346370.85,9521955.0,11262415.0,28088.0,26600.0,29800.0,128799874.02,124341489.0,132626880.0
offline,2048,8,1.4,edf+wf,0,1.0,118425415.17,113795619.0,121956675.0,19666675.25,15946255.0,21882230.0,25008.0,22600.0,26800.0,138117098.42,134176849.0,141610121.0
offline,2048,8,1.4,lpt+ff,0,1.0,118425415.17,113795619.0,121956675.0,5651290.45,4611845.0,7128525.0,36098.0,34200.0,38000.0,124112803.62,119760689.0,127873440.0
offline,2048,16,1.6,edf+bf,0,1.0,135096670.17,131387370.0,138802740.0,20463983.75,17506685.0,23261525.0,12492.0,11800.0,13200.0,155573145.92,151156545.0,158669893.0
offline,2048,16,1.6,edf+spt,0,1.0,135096670.17,131387370.0,138802740.0,14422224.55,13224130.0,15676125.0,16476.0,15800.0,17400.0,149535370.72,145987505.0,152728625.0
offline,2048,16,1.6,edf+wf,0,1.0,135096670.17,131387370.0,138802740.0,29338554.95,24469035.0,33766505.0,14850.0,13400.0,16200.0,164450075.12,157344938.0,169559942.0
offline,2048,16,1.6,lpt+ff,0,1.0,135096670.17,131387370.0,138802740.0,10114342.95,8078060.0,11887165.0,20640.0,19600.0,21400.0,145231653.12,140547225.0,150709905.0
offline,2048,1,1.6,edf+bf,0,1.0,135096670.17,131387370.0,138802740.0,0.0,0.0,0.0,198298.0,187400.0,208200.0,135294968.17,131581570.0,138996140.0
offline,2048,1,1.6,edf+spt,0,1.0,135096670.17,131387370.0,138802740.0,0.0,0.0,0.0,228438.0,221200.0,236200.0,135325108.17,131615170.0,139023940.0
offline,2048,1,1.6,edf+wf,0,1.0,135096670.17,131387370.0,138802740.0,0.0,0.0,0.0,198124.0,185200.0,208000.0,135294794.17,131581770.0,138997540.0
offline,2048,1,1.6,lpt+ff,0,1.0,135096670.17,131387370.0,138802740.0,0.0,0.0,0.0,328790.0,313200.0,340800.0,135425460.17,131713570.0,139122540.0
offline,2048,2,1.6,edf+bf,0,1.0,135096670.17,131387370.0,138802740.0,5332780.15,4548265.0,6110480.0,99206.0,93800.0,104200.0,140528656.32,136757885.0,143856995.0
offline,2048,2,1.6,edf+spt,0,1.0,135096670.17,131387370.0,138802740.0,4397996.05,3972730.0,4897275.0,118930.0,115000.0,123600.0,139613596.22,136067245.0,143252855.0
offline,2048,2,1.6,edf+wf,0,1.0,135096670.17,131387370.0,138802740.0,5991577.75,5076625.0,7513150.0,97064.0,93600.0,102600.0,141185311.92,136878425.0,144729295.0
offline,2048,2,1.6,lpt+ff,0,1.0,135096670.17,131387370.0,138802740.0,1034906.45,773755.0,1357025.0,164448.0,156600.0,170400.0,136296024.62,132434315.0,140081255.0
offline,2048,4,1.6,edf+bf,0,1.0,135096670.17,131387370.0,138802740.0,10748956.35,9535725.0,12206765.0,49654.0,47000.0,52200.0,145895280.52,141817785.0,148723155.0
offline,2048,4,1.6,edf+spt,0,1.0,135096670.17,131387370.0,138802740.0,8430441.95,7710350.0,9001160.0,62082.0,59600.0,65000.0,143589194.12,139865445.0,147427065.0
offline,2048,4,1.6,edf+wf,0,1.0,135096670.17,131387370.0,138802740.0,14161318.75,11105250.0,16131640.0,53042.0,48000.0,57400.0,149311030.92,145109067.0,153417665.0
offline,2048,4,1.6,lpt+ff,0,1.0,135096670.17,131387370.0,138802740.0,2984039.75,2428620.0,3728015.0,82276.0,78400.0,85200.0,138162985.92,134029085.0,142412025.0
offline,2048,8,1.6,edf+bf,0,1.0,135096670.17,131387370.0,138802740.0,15886550.15,13794565.0,18306365.0,24874.0,23600.0,26200.0,151008094.32,146641305.0,154503493.0
offline,2048,8,1.6,edf+spt,0,1.0,135096670.17,131387370.0,138802740.0,11785837.35,10970525.0,12459980.0,32102.0,31000.0,33400.0,146914609.52,143017025.0,150051905.0
offline,2048,8,1.6,edf+wf,0,1.0,135096670.17,131387370.0,138802740.0,22564190.95,19877590.0,25579475.0,28482.0,26200.0,30400.0,157689343.12,152629247.0,162602585.0
offline,2048,8,1.6,lpt+ff,0,1.0,135096670.17,131387370.0,138802740.0,6176741.75,5009900.0,7282460.0,41180.0,39200.0,42600.0,141314591.92,137050665.0,145853625.0
